id,uri,prefLabel,definition
SDN:L22::TOOL1306,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1306/,Idronaut Ocean Seven 316 plus CTD,"An underwater CTD probe designed for on-line profiling or used in self-recording applications such as on moorings or AUVs. It comprises a piezoresistive pressure transducer, a platinum resistance thermometer, a platinum seven-ring quartz conductivity cell, a pressure-compensated polarographic oxygen sensor, a pH glass sensor and solid gel pH reference probe. The conductivity cell employs a large diameter (8 mm) and a short length (46 mm) which facilitates self-flushing and prevents clogging. The conductivity cell design does not require platinum black deposition and can be cleaned in the field without re-calibrating. The probe can accommodate up to 16 auxiliary sensors. The probe can be interfaced with a telemetry deck unit for real-time data acquisitions. It is depth rated to 7000 dbar. Pressure accuracy: 0.01 - 0.05 % FS. Temperature accuracy: 0.002 deg C. Conductivity accuracy: 0.003 mS/cm."
SDN:L22::TOOL0212,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0212/,Aanderaa RCM 4/5 temperature and salinity recorders,Withdrawn RCM4 or RCM5 current meters fitted with conductivity and temperature sensors given a new lease of life as temperature and salinity recorders.
SDN:L22::NETT0084,http://vocab.nerc.ac.uk/collection/L22/current/NETT0084/,"Large Opening-closing High-speed Sampling System - Dunn et al. (1989, 1993)","Rectangular net design similar to BIONESS.  Uses an acoustic telemetry system to monitor depth, battery voltage, flow, and net function and to control the opening and closing of the nets. An underwater data logger is also present to log depth, conductivity, temperature and other parameters. LOCHNESS carries 5 nets with 224 cm x 224 cm mouth opening (5-m2) x 1400 cm long.  Tow speeds up to 6 knots [Wiebe and Benfield 2003 Plate 31 D, E]."
SDN:L22::TOOL0033,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0033/,Neil Brown Smart CTD,"The Neil Brown Smart CTD consists of and integral unit containing pressure, temperature and conductivity sensors combined with an integral data logger"
SDN:L22::TOOL1394,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1394/,Sea-Bird SBE 37 MicroCat CT (submersible) CT sensor series,A series of high accuracy conductivity and temperature recorders without an integrated pressure sensor designed for deployment on moorings.
SDN:L22::TOOL1162,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1162/,Sea-Bird SBE 25plus Sealogger CTD,"A compact and self-contained battery-powered CTD for use in coastal, estuarine and deep-water deployments to measure temperature and conductivity with depth. The whole unit is mounted in a stainless steel cage with battery pack, data logger and internal memory. The 25plus comprises an SBE 3F temperature sensor, SBE 4C conductivity sensor, and a strain-gauge pressure sensor. It utilises pump-controlled T-C ducted flow to minimise salinity spiking. The instrument may also be used with external power and data logging through an RS-232 interface, and offers channels for up to ten auxiliary sensors such as oxygen, pH, fluorescence, PAR, turbidity, light transmission and nitrates. The 25plus samples at 16 Hz and is suitable for use in water depths ranging from 600-6800 m. The SBE 25plus replaces the SBE 25 which was discontinued in 2012."
SDN:L22::TOOL0590,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0590/,Aanderaa CTR7 thermistor conductivity chain,An instrument with up to 5 induction conductivity and thermistor temperature sensor pairs along a string held vertically in the water column and connected to a 12-channel Aanderaa DL7 data logger. The twelfth channel may be used for an optional pressure sensor housed in one of the senor pairs Overall accuracy (+/-) 0.1C for temperature and 0.3 mS/cm for conductivity.  Further information may be found in http://www.bodc.ac.uk/data/documents/nodb/78767/.
SDN:L22::TOOL0827,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0827/,Sea-Bird SBE 49 FastCAT CTD,"A CTD sensor for use in autonomous platforms. It contains a SBE 3P temperature sensor, a SBE 4C conductivity sensor and a strain-gauge pressure sensor as standard. It can operate in autonomus (16 Hz per sec) or polled mode (transmits each sample). The sensor is depth-rated to 350 m (plastic housing) or 7000 m (titanium housing). Accuracy: +/- 0.002 degC (temperature), +/- 0.0003 S/m (conductivity), 0.1 % of full scale range (pressure)."
SDN:L22::TOOL0591,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0591/,Lockheed Martin Sippican XCTD-1 probe,An expendable free-fall CTD profiling system which provides a profile of measured temperature and conductivity against depth calculated using a fall-rate model. This instrument can be used within a maximum depth of 1000 m and may be deployed with a ship speed of up to 12 knots.
SDN:L22::TOOL1652,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1652/,"Natural Resources Canada, Geological Survey of Canada [custom] Bottom Pressure Recorder","A bottom pressure recorder designed by Natural Resources Canada's (NRCan) Geological Survey of Canada (GSC) Pacific Geoscience Centre (PGS). It was designed specifically for the Canadian underwater cable system NEPTUNE as part of the Ocean Networks Canada Ocean Observatory Project. As well as monitoring pressure, the system also measures temperature and conductivity, to facilitate detection and characterisation of tsunamis and other shallow and deep oceanographic transients. Data is recorded to onboard flash memory, and the BPR is supplied with an additional non-rechargeable lithium thionyl chloride battery pack to provide power during cable power outages. The BPR is supplied with analog-to-digital conversion electronics, a real-time clock, an on-board logger, pressure housing and a seafloor frame compatible with ROV constraints. Temperature sensor: GE Industries thermistor; Pressure sensor: Paroscientific 8B4000-1; Conductivity sensor: Sea-Bird 4M. When connected to the NEPTUNE cable system, the BPR produces pressure measurements at 1 Hz. The sample period is 1 second for pressure and 10 seconds for temperature and conductivity. The BPR has an absolute pressure accuracy < 1 ppm full scale."
SDN:L22::TOOL1895,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1895/,"Sea-Bird SBE SeapHOx V2 conductivity, temperature, pH, and dissolved oxygen system","The Sea-Bird SeapHOX V2 combines the SeaFET V2 ISFET pH sensor and the SBE 37-SMP-CT-ODO MicroCAT conductivity, temperature, and dissolved oxygen sensor (pressure sensor is optional). This system is designed to be used on moorings to collect oceanographic data. Outputs include conductivity, temperature, pressure, dissolved oxygen, and pH. This integrated system supplies the pH sensor with the same water sample that is pumped by the SBE 37, which allows for all data to be correlated. The system comes with expendable anti-foulant devices and an optional strain-gauge pressure sensor with temperature compensation. The optical dissolved oxygen sensor (an SBE 63) can be individually calibrated. The conductivity ranges from 0 to 7 S/m with an accuracy of 0.0003 S/m, and resolution of 0.00001 S/m. Temperature ranges from -5 to 45 &deg;C, with an accuracy of at least 0.01 &deg;C, and resolution 0.0001 &deg;C. Pressure ranges to 20 or 100 m, accuracy 0.1 % of full range, and resolution 0.002 % of full range. DO ranges to 120 % of surface saturation, accuracy 3 &micro;mol/kg or 2 %, and resolution 0.2 &micro;mol/kg. pH ranges from 6.5 to 9, accuracy 0.05, and resolution 0.004. Depth rating is 50 m."
SDN:L22::TOOL0439,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0439/,Sea and Sun Technology and ISW Wassermesstechnik microstructure profiler,"The MSS Profiler is designed for simultaneous microstructure and precision measurements of physical parameters in marine water. The instrument includes a microstructure shear sensor, two microstructure temperature sensors, three standard CTD sensors for precision measurements and a sensor to measure the horizontal profiler acceleration. The microstructure sensors are placed at the tip of a slim shaft, about 150 mm in front of the CTD sensors. The shear and horizontal acceleration sensors use a piezoceramic bending beam while the microstructure temperature sensors are resistance thermistors. The CTD sensors are a piezo-resistive pressure sensor, Platinum resistance thermometer and 7-Pole conductivity cell. The MSS was developed jointly in the 1990s by Sea & Sun Technology and ISW Wassermesstechnik. Sea & Sun Technology now support a series of MSS profilers."
SDN:L22::TOOL0450,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0450/,Plymouth Marine Laboratory Aiken CTD,A conductivity-temperature-depth package developed at Plymouth Marine Laboratory by J. Aiken. The unit had a depth rating of 200 m and data were logged internally on a miniature digital tape recorder. The package was originally developed for use on an Undulating Oceanographic Recorder but was also used to collect standard CTD profiles.
SDN:L22::TOOL0021,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0021/,Sea-Bird SBE 37 MicroCat SI-CT with optional pressure (submersible) CTD sensor series,A series of high accuracy conductivity and temperature recorders with optional pressure sensors designed for deployment on moorings. The SI model uses a serial interface (SI) for real-time data transmissions and is externally powered. The sensors may or may not have an integrated pressure sensor.
SDN:L22::TOOL1450,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1450/,Sea-Bird SBE 37 MicroCat IM-CTP (submersible) CTD sensor,A high accuracy conductivity and temperature recorder with integrated pressure sensor designed for deployment on moorings. The IM model uses an Inductive Modem (IM) for real-time data transmissions and has internal batteries.
SDN:L22::TOOL0022,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0022/,Sea-Bird SBE 37 MicroCat IM-CT with optional pressure (submersible) CTD sensor series,A series of high accuracy conductivity and temperature recorders with optional pressure sensors designed for deployment on moorings. The IM model uses an Inductive Modem (IM) for real-time data transmissions and has internal batteries. The sensors may or may not have an integrated pressure sensor.
SDN:L22::TOOL1451,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1451/,Sea-Bird SBE 37 MicroCat IMP-CTP (submersible) CTD sensor,A high accuracy conductivity and temperature recorder with integrated pressure sensor designed for deployment on moorings. The IMP model uses an Inductive Modem (IM) for real-time data transmissions and has internal batteries. It is fitted with an integral pump (P).
SDN:L22::TOOL0499,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0499/,Aanderaa conductivity sensor 3919B,"An inductive conductivity sensor designed to operate over a range of 0-7.5 S/m with a resolution of 0.0002 S/m and an accuracy of +/- 0.0018 S/m. The instrument includes a temperature sensor with a range of -5 to 40 degC, a resolution of 0.01 degC and an accuracy of +/-0.1 degC. The shallow water (SW) version of the instrument is rated to 300 m, the intermediate water (IW) version to 2000 m and the deep water (DW) version to 6000 m. The instrument has a titanium casing and can be interfaced with the Aanderaa RCM9/11 or RDCP, or used for standalone operations."
SDN:L22::TOOL0409,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0409/,Sea-Bird SBE 917 CTD,"High precision and accuracy CTD comprising an SBE 9 underwater unit (SBE 3 temperature and SBE 4 conductivity sensors) and an SBE 17 SEARAM data logger. Sensors may be connected to a pump-fed plastic tubing circuit (usually temperature, salinity and oxygen) or stand-alone. All instruments (8 channels available) on the package are logged by the SBE 17, which provides battery power, has memory for CTD data recording, and provides autonomous carousel water sampler control."
SDN:L22::NETT0087,http://vocab.nerc.ac.uk/collection/L22/current/NETT0087/,MAFF-Guildline high-speed samplers - Milligan and Riches (1983),"A modified Lowestoft Sampler -itself a modified Gulf III sampler - which has a 40 cm diameter conical nose cone aperture with 76.6 cm diameter body 275 cm long.  A second system has a 20 cm diameter nose cone aperture with a 53.3 cm diameter body that is 275 cm long. These systems have a Guildline CTD sensor unit with oxygen, pH, and digital flowmeter as additional probes with telemetry through a conducting cable. (MAFF stands for Ministry of Agriculture, Fisheries, and Food, now known as CEFAS)"
SDN:L22::TOOL1232,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1232/,Rockland Scientific MicroRider-1000 turbulence microstructure profiler,"A self-contained device designed to measure turbulence microstructure using 2x SPM-6000 turbulence shear probes, 2x FP07-1000 fast thermistors, 1x SBE7-6000 conductivity sensor, 1x pressure sensor, 2x accelerometers and 1x tilt sensor. Integrates with a variety of marine instrument carriers, such as Gliders, AUVs, moorings, CTD rosettes or profiling floats. It is pressure rated up to 1000 dbar or 6000 dbar. Accuracy is +/-5% velocity shear."
SDN:L22::TOOL0871,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0871/,Sea-Bird SBE 19plus V2 SEACAT CTD,"Self-contained self-powered CTD profiler. Measures conductivity, temperature and pressure (Digiquartz sensor) in both profiling (samples at 4 scans/sec) and moored (sample rates of once every 5 seconds to once every 9 hours) mode. Available in plastic or titanium housing with depth ranges of 600m and 7000m respectively. Miniature submersible pump provides water to the conductivity cell.  Compared to the previous 19plus, the V2 incorporates an electronics upgrade and additional features, with six differentially amplified A/D input channels, one RS-232 data input channel, and 64 MB FLASH memory."
SDN:L22::NETT0007,http://vocab.nerc.ac.uk/collection/L22/current/NETT0007/,"BIOMAPER-II - Wiebe et al (1999, 2002)","An integrated instrument platform for coupled biological and physical measurements that has a 5 frequency split-beam acoustic system, a VPR system, an environmental sensing system and a bio-optical system. An electro-optical towing cable is used for two-way data communications and the system can be towed oscillating to depths of 300 m [Wiebe and Benfield 2003 Plate 41 A-E]."
SDN:L22::TOOL1295,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1295/,Sea-Bird SeaKeeper thermosalinograph,"A themosalinograph. It is designed for shipboard determination of sea surface pumped-water conductivity and temperature. It can measure temperature in a range from -5 deg C to +35 deg C and conductivity from 0 S/m to 7 S/m. The SeaKeeper uses the same same temperature conductivity sensors used in the SBE 21 Thermosalinograph, but has improved acquisition electronics that increase accuracy and resolution, and lower power consumption. The initial acuracy of the temperature sensor is 0.002 deg C and 0.0003 S/m for conductivity."
SDN:L22::TOOL1238,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1238/,Sea-Bird SBE 61 Deep Argo CTD,"A self-contained unit comprising the MicroCAT temperature, conductivity and pressure sensors and a pump that is designed specifically for deployment on profiling floats deployed to 7000 m, particularly Deep Argo. The unit is designed to provide stable conductivity data accurate to 0.0002 S/m with stability accurate to 0.002 S/m for periods in excess of ten years without any form of maintenance. Temperature accuracy is within 0.001 C (stability 0.0002 C/year) and pressure within 4.5 dbar (stability 0.8 dbar/year). The SBE 61 Deep Argo CTD is a redesign of the SBE 41/41CP."
SDN:L22::TOOL0473,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0473/,Precision Measurement Engineering SCAMP microstructure profiler,"A self contained, autonomous microstructure profiler designed to measure extremely small scale (order 1 mm) fluctuations of electrical conductivity, temperature, and chlorophyll concentration in aquatic environments. It has a maximum depth rating of 100 m, a travel rate of 10 cm/s and a sampling rate of 100 Hz. The instrument is powered by internal batteries that allow it to operate continuously for at least 4 hours. The fast conductivity channel uses a PME 4-electrode conductivity microsensor while the standard conductivity channel uses a PME 4-electrode ceramic sensor. The instrument has two available fast temperature channels, each using a Thermometrics FP07 thermistor, and includes a Keller PSI PAA-10 pressure sensor. Two gradient channels are used to store d/dt computations. These data can be used to infer the levels of dissipation of turbulent kinetic energy, in-situ fluxes of heat and salt, and the microstructure behavior of these parameters. The chlorophyll fluorometer consists of a high intense blue LED and a 455 nm interface filter that illuminates a small water sample. Chlorophyll fluorescence is observed through a 685 nm interference filter by a photo diode detector. A Li-Cor LI-192SA PAR sensor can also be attached to the SCAMP. Data are stored on an internal data logger."
SDN:L22::TOOL0433,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0433/,Applied Microsystems CTD-12 plus,"A self-contained CTD with platinized 4-electrode glass conductivity cell, pressure-protected, aged thermistor temperature sensor, a semiconductor strain gauge pressure sensor and an integral data logger. The CTD offers the options of logging data continuously, at user selected depth increments, at user selected time increments, or upon request. Data can be viewed in real time and downloaded on recovery of the CTD. The instrument can be used for profiling to 5000 m or for in-situ long term deployments and has a sampling frequency of 11 Hz. It can support four additional sensors, the options being temperature-compensated pressure, dissolved oxygen, pH, redox, turbidity, radiometer and fluorometer."
SDN:L22::TOOL1318,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1318/,AML Oceanographic X Metrec multiparameter CTD,"An interchangeable, in-situ multiparameter CTD sonde. It is designed for ROV or long-term remote deployments. The instrument features an interchangeable sensor head that allows users to change the sensor load from a dedicated pool of AML Xchange sensor caps. Available sensors measure combinations of conductivity, temperature, sound velocity, turbidity and pressure. The instrument also features auxiliary sensor ports. Supported communication protocols are RS-232 or RS-485. The instrument can be equipped with optional biofouling controls (UV or copper-nickel alloy cage). Sampling rates are set by time (2 Hz to every 24 hours), by pressure (0.1 dbar or greater increments), or by sound speed (0.1 m/s or greater increments). It is depth-rated to 500 m or 6000 m."
SDN:L22::TOOL2030,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2030/,"Sea-Bird SBE Deep SeapHOx V1 conductivity, temperature, pressure, pH, and dissolved oxygen system","The Sea-Bird Deep SeapHOx combines the Satlantic Deep SeaFET pH sensor with the Sea-Bird Electronics SBE 37-SMP-ODO MicroCAT CTD+DO sensor. The Deep SeaFET adapts the MBARI/ SIO/ Honeywell Deep-Sea DuraFET technology to measure pH in a deep moored package. The Deep SeapHOx allows for the integrated data collection of pH with measurement of temperature, salinity, and oxygen. The integrated package also allows the SeaFET to take advantage of the SBE 37's pumped flow path and anti-fouling technology, extending deployment duration in some cases. Outputs include pH, conductivity, temperature, pressure, and optical dissolved oxygen. The conductivity ranges from 0 to 7 S/m with an accuracy of 0.0003 S/m, and resolution of 0.00001 S/m. Temperature ranges from -5 to 45 degC with an accuracy of 0.002 degC (-5 to 35 degC) or 0.01 degC (35 to 45 degC), and resolution of 0.0001 degC. Pressure ranges to 20 m, 100 m, 350 m, 600 m, 1000 m, 2000 m, accuracy 0.1 percent of full scale range, and resolution 0.002 percent of full scale range. Dissolved oxygen ranges to 120 percent of surface saturation, accuracy to 3 umol/kg or 2 percent, and resolution 0.2 umol/kg. pH ranges from 6.5 to 9, accuracy 0.02, and resolution 0.004. Depth rating is 2000 m."
SDN:L22::TOOL0428,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0428/,Fast Light Yo-yo (FLY II) microstructure profiler,"A free-falling instrument designed to measure temperature, salinity and turbulent shear from near surface to within 15cm of the seabed. The instrument includes airfoil shear probes (the shear sensing element comprises a piezo-ceramic bimorph beam which generates an electrical charge in response to cross-axial forces), slow and fast response thermistors, a conductivity cell, two tilt gauges and a pressure gauge. A probe guard mounted at the lower end of the instrument protects sensors from bottom sediments. Data are transmitted back to the ship in real time through a neutrally buoyant line. The FLY series of instruments was developed in the 1980s by the Institute of Ocean Sciences, British Columbia and others, and built by Sy-Tech Research Ltd of Sidney, British Columbia. The instrument is no longer in production."
SDN:L22::TOOL0213,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0213/,Idronaut Ocean Seven 320 CTD,"A fast response, multi-parameter conductivity, temperature and depth probe. It can be fitted with an additional (redundant) pair of conductivity and temperature sensors allowing the precision and quality of the data to be checked."
SDN:L22::TOOL0214,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0214/,Sea-Bird SBE 917plus CTD,"High precision and accuracy CTD comprising an SBE 9plus underwater unit (SBE 3 temperature and SBE 4 conductivity sensors) and an SBE 17plus SEARAM data logger. Sensors may be connected to a pump-fed plastic tubing circuit (usually temperature, salinity and oxygen) or stand-alone. All instruments (8 channels available) on the package are logged by the SBE 17+, which provides battery power, has memory for CTD data recording, and provides autonomous carousel water sampler control."
SDN:L22::NETT0028,http://vocab.nerc.ac.uk/collection/L22/current/NETT0028/,DBAD-MOCNESS - Wiebe (1994); Greene (1998),A 1-m2 MOCNESS was equipped with a dual-beam echosounder and dual-axis training mechanism for the transducers.  An electro-optical cable was used data telemetry [Wiebe and Benfield 2003 Plate 40 E].
SDN:L22::TOOL1538,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1538/,Sea-Bird SBE 37 MicroCat IMP-CTP-ODO (submersible) CTD sensor,A high accuracy conductivity and temperature recorder with integrated pressure sensor and an Optical Dissolved Oxygen (ODO) sensor designed for deployment on moorings. The IMP model uses an Inductive Modem (IM) for real-time data transmissions and has internal batteries. It is fitted with an integral pump (P).
SDN:L22::TOOL0737,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0737/,YSI 6-series multiparameter water quality sondes,"Comprehensive multi-parameter, water quality monitoring sondes. Designed for long-term monitoring, profiling and spot sampling. The 6-series may be split into several categories: V2 Sondes, 600 Sondes, Drinking Water Sondes and System. Each category has a slightly different design purpose with V2 Sondes ideal for long-term monitoring with a greater number of parameters, whereas 600 sondes are ideal for specific applications with fewer parameters available.  Typical parameter specifications for relevant sensors include dissolved oxygen which has ranges of 0-50 mg/l, with a resolution of +/- 0.1 mg/l, an accuracy of 1%-2% of reading for values between 0-20 mg/l and an accuracy of +/- 15% of reading for values 20-50 mg/l. Temp ranges are from-5 to +50 degC, with an accuracy of +/- 0.15 degC. Conductivity has a range of 0-100 mS/cm, with an accuracy of +/-0.5 % of reading + 0.001 mS/cm and a resolution of 0.001 - 0.1 mS/cm."
SDN:L22::TOOL1695,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1695/,Sea-Bird SBE 37 MicroCAT IMP-CTP-IDO (submersible) CTD sensor,A high accuracy conductivity and temperature recorder with an integrated pressure sensor and a membrane-type Integrated Dissolved Oxygen sensor (IDO) designed for deployment on moorings. The IMP model uses an Inductive Modem (IM) for real-time data transmissions and has internal batteries. It is fitted with an integral pump (P).
SDN:L22::TOOL1163,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1163/,Teledyne RDI Citadel CTD-NH,"A fast-sampling, fully integrated CTD package for use in environmental monitoring, fisheries, ocean observing networks and other marine applications. It measures conductivity and temperature with depth and utilises the patented Non-eXternal Inductive Cell (NXIC) conductivity sensor. The CTD-NH exhibits a bio-fouling resistant design, and the NXIC internal conductivity cells do not suffer from proximity effects, allowing it to be mounted in any orientation close to other instruments. The CTD-NH offers optional datalogging and external analogue sensor input, and can run for 400 hours on its internal 3 V battery pack. It is depth rated to 500 m."
SDN:L22::NETT0185,http://vocab.nerc.ac.uk/collection/L22/current/NETT0185/,British Antarctic Survey multiple plankton net system based on MOCNESS,"A British Antarctic Survey-built version of the Multiple Opening and Closing Net with an Environmental Sensing System (MOCNESS) originally designed by Wiebe et al. (1976) for capturing zooplankton. This version consists of nine nets, which can be towed to a maximum depth of 1000 m. A live data stream allows an operator on the ship to close a net, thus triggering the opening of the next one. The first net is open when the system goes in the water; when the maximum depth is reached, the operator triggers it to close, thus automatically prompting the next one to open. This mode of operation is repeated until all nets have collected samples. This system allows for accurate control over timing and location of samples, which are collected sequentially through the nine nets. The frame also carries a current meter and a CTD system."
SDN:L22::TOOL0047,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0047/,Sea-Bird SBE 19plus SEACAT CTD,"Self contained self powered CTD profiler. Measures conductivity, temperature and pressure in both profiling (samples at 4 scans/sec) and moored (sample rates of once every 5 seconds to once every 9 hours) mode. Available in plastic or titanium housing with depth ranges of 600m and 7000m respectively. Minature submersible pump provides water to conductivity cell."
SDN:L22::TOOL0592,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0592/,Lockheed Martin Sippican XCTD-2 probe,An expendable free-fall CTD profiling system which provides a profile of measured temperature and conductivity against depth calculated using a fall-rate model. This instrument can be used within a maximum depth of 1850 m and may be deployed with a  ship speed of up to 3.5 knots.
SDN:L22::TOOL0667,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0667/,Sea-Bird SBE 21 Thermosalinograph,A platinum-electrode conductivity sensor and a thermistor mounted in a corrosion-resistant plastic and titanium housing designed to be continuously plumbed into a vessel's pumped seawater supply. The instrument may be interfaced to a remote SBE 38 temperature sensor mounted either on the hull or in the seawater inlet. Data are both stored in internal memory and output to a serial port for external logging.  Conductivity is measured in the range 0-7 S/m with an accuracy of 0.001 S/m and a resolution  of 0.0001 S/m. Housing temperature is measured in the range -5-35C with an accuracy of 0.01 C and a resolution  of 0.001 C. Remote temperature is measured in the range -5-35C  with an accuracy of 0.001 C and a resolution  of 0.0003 C. More information at http://www.seabird.com/products/spec_sheets/21data.htm.
SDN:L22::TOOL0048,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0048/,Chelsea Technologies Group Aquapack CTD,"Single titanium housing containing temperature, conductivity, depth and fluorescence sensors. Also contains internal batteries and a data logger. Spare analogous channels are available to interface a range of additional externally mounted sensors such as PAR and dissolved oxygen. Has a depth rating of 200m."
SDN:L22::TOOL1646,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1646/,AML Oceanographic AML-1 RT sonde,"The AML-1 series of instruments is a highly configurable sonde designed for a wide range of data collection applications. The '1' designation refers to the number of sensors that may be installed on the instrument's endcap. The RT designation (i.e. AML-1 RT) stands for Real-Time as these instruments can stream data while in-situ. These instruments are commonly used in measurement of sound velocity on sonar systems, moored applications, buoys, underwater observatories, and ROVs. However, the AML-1 is compatible with any of the X2 series of Xchangeable sensors. Typical configurations include: Sound Velocity (SV), Turbidity (Tu), Pressure / Water Level (P), and Conductivity + Temperature (CT). Depth rated to 6000m."
SDN:L22::TOOL1600,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1600/,AML Oceanographic AML-6 RT,"Externally powered multiparameter sonde intended for in-situ water column observations with real-time data stream, commonly used in moored platforms, buoys, underwater observatories and Remotely Operated Vehicles (ROVs). The sonde is part of the AML-6 series of instruments designed to carry up to six AML X2 series sensors on the endcap in costumizable configurations; optionally, two additional sensors may be connected externally. The sonde has integrated Wifi and GPS, USB connectivity, Sailfish software installed for automatic data processing and export, as well as optional UV biofouling protection. Depth rating of the instrument can be either 500 m or 6000 m."
SDN:L22::TOOL0526,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0526/,Horiba U-22 multiparameter instrument,"The Horiba U-22 multiparameter sensor is a submersible probe which allows simultaneous measurement of 10 water property parameters to depths of up to 100 metres. The measured parameters are pH, dissolved oxygen, conductivity, salinity, total dissolved solids, seawater specific gravity, temperature, turbidity, depth and oxidation reduction potential."
SDN:L22::TOOL0675,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0675/,WET Labs {Sea-Bird WETLabs} Water Quality Monitor,"An instrument that incorporates WET Labs' fluorometer-turbidity and Sea-Bird's CTD sensors, providing temperature, salinity, depth, dissolved oxygen, chlorophyll fluorescence, turbidity and backscattering data. It is designed for long-term deployment in coastal waters with protection against biofouling and fouling by sediment loads. More information is available at http://www.wetlabs.com/wqm."
SDN:L22::TOOL0190,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0190/,Sea-Bird SBE 45 MicroTSG thermosalinograph,"A small externally powered, high-accuracy instrument, designed for shipboard determination of sea surface (pumped-water) conductivity and temperature. It is constructed of plastic and titanium to ensure long life with minimum maintenance. It may optionally be interfaced to an external SBE 38 hull temperature sensor."
SDN:L22::TOOL0023,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0023/,Sea-Bird SBE 16 SEACAT C-T Recorder,The SBE 16 SEACAT is a conductivity and temperature recorder with an optional pressure sensor designed for deployment on moorings. Further information may be found on the BODC document server at URL http://www.bodc.ac.uk/data/documents/nodb/117180/. Replaced by the SBE 16plus range in 2001.
SDN:L22::TOOL1360,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1360/,JFE Advantech AAQ-RINKO 176 1.06 {AAQ176} water quality profiler,"A water quality profiler featuring an array of 8 sensors in a titanium-housed unit: fast-response optical dissolved oxygen sensor; pressure sensor; chlorophyll sensor; turbidity sensor; pH sensor; temperature sensor; salinity sensor; quantum light sensor. The AAQ-176 features 4 GB internal memory and can be handled by three different processing units. The Printer Unit is designed for full-scale ocean surveys, featuring graph-drawing and GPS positioning. The Hand-Held Unit is fully portable, but also allows real-time monitoring via PC. The Interface Module is available in two modes (standard and splash-proof), allowing real-time data sampling and monitoring via PC, plus post-processing software if required. The unit is rated from 0-100m depth and features the following measurement ranges: temperature from -3 to +45 degC; conductivity from 0.5 to 70 mS/cm; salinity from 2 and 42 PSU; turbidity from 0 to 1000 FTU; chlorophyll from 0 to 400 ppb; dissolved oxygen from 0 to 200 percent (0 to 20 mg/l) with a response time of 0.4s, allowing for non-stop vertical profiling; quantum light from 0 to 5000 umol/m2/s; pH from 0 to 14 pH."
SDN:L22::TOOL1452,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1452/,Sea-Bird SBE 37 MicroCat SI-CTP (submersible) CTD sensor,A high accuracy conductivity and temperature recorder with integrated pressure sensor designed for deployment on moorings. The SI model uses a serial interface (SI) for real-time data transmissions and is externally powered.
SDN:L22::TOOL1457,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1457/,Sea-Bird SBE 37 MicroCat SMP-CTP (submersible) CTD sensor,A high accuracy conductivity and temperature recorder with integrated pressure sensor designed for deployment on moorings. The SM model uses a serial interface (SM) for real-time data transmissions and has internal batteries. It is fitted with an integral pump (P).
